imdb_code,name,year,world_collection,int_collection,dom_collection,url
tt0476995,Firehouse Dog,2007,17384424,3452041.0,13932383.0,https://www.boxofficemojo.com/title/tt0476995/?ref_=bo_gr_ti
tt0804461,Death Sentence,2007,16974459,7440201.0,9534258.0,https://www.boxofficemojo.com/title/tt0804461/?ref_=bo_gr_ti
tt0907652,Maiko haaaan!!!,2007,16764611,16764611.0,,https://www.boxofficemojo.com/title/tt0907652/?ref_=bo_gr_ti
tt1206585,Winx Club: The Secret of the Lost Kingdom,2007,16688332,16688332.0,,https://www.boxofficemojo.com/title/tt1206585/?ref_=bo_gr_ti
tt0814380,Notte prima degli esami - Oggi,2007,16546376,16546376.0,,https://www.boxofficemojo.com/title/tt0814380/?ref_=bo_gr_ti
tt0490234,A Secret,2007,16561790,15938232.0,623558.0,https://www.boxofficemojo.com/title/tt0490234/?ref_=bo_gr_ti
tt0923811,Evangelion: 1.0 You Are (Not) Alone,2007,16444137,16336340.0,107797.0,https://www.boxofficemojo.com/title/tt0923811/?ref_=bo_gr_ti
tt0475760,Tokyo Tower,2005,29249326,29249326.0,,https://www.boxofficemojo.com/title/tt0475760/?ref_=bo_gr_ti
tt0395495,Catch and Release,2006,16162580,623529.0,15539051.0,https://www.boxofficemojo.com/title/tt0395495/?ref_=bo_gr_ti
tt0983991,Miracle on 1st Street,2007,16062566,16062566.0,,https://www.boxofficemojo.com/title/tt0983991/?ref_=bo_gr_ti
tt0107688,The Nightmare Before Christmas,1993,91491247,14122579.0,77368668.0,https://www.boxofficemojo.com/title/tt0107688/?ref_=bo_gr_ti
tt0887887,Le coeur des hommes 2,2007,15554760,15554760.0,,https://www.boxofficemojo.com/title/tt0887887/?ref_=bo_gr_ti
tt1050251,Matrimonio alle Bahamas,2007,15471233,15471233.0,,https://www.boxofficemojo.com/title/tt1050251/?ref_=bo_gr_ti
tt1247657,Friendship!,2010,38061593,38061593.0,,https://www.boxofficemojo.com/title/tt1247657/?ref_=bo_gr_ti
tt0772193,Primeval,2007,15291277,4693543.0,10597734.0,https://www.boxofficemojo.com/title/tt0772193/?ref_=bo_gr_ti
tt0795434,Namastey London,2007,15273747,14066740.0,1207007.0,https://www.boxofficemojo.com/title/tt0795434/?ref_=bo_gr_ti
tt0833553,Ta Ra Rum Pum,2007,15242548,14369905.0,872643.0,https://www.boxofficemojo.com/title/tt0833553/?ref_=bo_gr_ti
tt0825244,Conversations with My Gardener,2007,15217960,15217960.0,,https://www.boxofficemojo.com/title/tt0825244/?ref_=bo_gr_ti
tt0889139,Why Men Don't Listen and Women Can't Read Maps,2007,15129240,15129240.0,,https://www.boxofficemojo.com/title/tt0889139/?ref_=bo_gr_ti
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,15001776,11092627.0,3909149.0,https://www.boxofficemojo.com/title/tt0443680/?ref_=bo_gr_ti
tt1193460,Going by the Book,2007,14961069,14961069.0,,https://www.boxofficemojo.com/title/tt1193460/?ref_=bo_gr_ti
tt0487419,The Secret of the Grain,2007,14776783,14690427.0,86356.0,https://www.boxofficemojo.com/title/tt0487419/?ref_=bo_gr_ti
tt0879843,Katyn,2007,14768451,14650356.0,118095.0,https://www.boxofficemojo.com/title/tt0879843/?ref_=bo_gr_ti
tt1051907,For Love and Honour,2007,14760067,14760067.0,,https://www.boxofficemojo.com/title/tt1051907/?ref_=bo_gr_ti
tt0861739,Elite Squad,2007,14759148,14750404.0,8744.0,https://www.boxofficemojo.com/title/tt0861739/?ref_=bo_gr_ti
tt1556214,Sex Is Zero 2,2007,14617898,14617898.0,,https://www.boxofficemojo.com/title/tt1556214/?ref_=bo_gr_ti
tt1032856,The Band's Visit,2007,14587587,11533130.0,3054457.0,https://www.boxofficemojo.com/title/tt1032856/?ref_=bo_gr_ti
tt0468644,Love Is All,2007,14537889,14537889.0,,https://www.boxofficemojo.com/title/tt0468644/?ref_=bo_gr_ti
tt1274276,A Love,2007,14508290,14508290.0,,https://www.boxofficemojo.com/title/tt1274276/?ref_=bo_gr_ti
tt0997229,Seven Days,2007,14391750,14391750.0,,https://www.boxofficemojo.com/title/tt0997229/?ref_=bo_gr_ti
tt0787475,Hot Rod,2007,14353654,415322.0,13938332.0,https://www.boxofficemojo.com/title/tt0787475/?ref_=bo_gr_ti
tt1662506,Paradise Murdered,2007,14249906,14249906.0,,https://www.boxofficemojo.com/title/tt1662506/?ref_=bo_gr_ti
tt0825236,Caramel,2007,14248749,13193169.0,1055580.0,https://www.boxofficemojo.com/title/tt0825236/?ref_=bo_gr_ti
tt0806088,Heyy Babyy,2007,13921302,12477781.0,1443521.0,https://www.boxofficemojo.com/title/tt0806088/?ref_=bo_gr_ti
tt0815244,Sydney White,2007,13620075,1727660.0,11892415.0,https://www.boxofficemojo.com/title/tt0815244/?ref_=bo_gr_ti
tt0790804,The Comebacks,2007,13539154,189227.0,13349927.0,https://www.boxofficemojo.com/title/tt0790804/?ref_=bo_gr_ti
tt0997182,Tengoku de kimi ni aetara,2007,13456147,13456147.0,,https://www.boxofficemojo.com/title/tt0997182/?ref_=bo_gr_ti
tt0875113,99 francs,2007,13444973,13444973.0,,https://www.boxofficemojo.com/title/tt0875113/?ref_=bo_gr_ti
tt0770772,I Think I Love My Wife,2007,13369768,819163.0,12550605.0,https://www.boxofficemojo.com/title/tt0770772/?ref_=bo_gr_ti
tt0460780,In the Name of the King: A Dungeon Siege Tale,2007,13097915,8322259.0,4775656.0,https://www.boxofficemojo.com/title/tt0460780/?ref_=bo_gr_ti
tt5088526,Magang Hotel,2007,12999984,12999984.0,,https://www.boxofficemojo.com/title/tt5088526/?ref_=bo_gr_ti
tt0846040,My Brother Is an Only Child,2007,12894062,12638442.0,255620.0,https://www.boxofficemojo.com/title/tt0846040/?ref_=bo_gr_ti
tt0459759,Boy s tenyu II. Revansh,2007,12859418,12859418.0,,https://www.boxofficemojo.com/title/tt0459759/?ref_=bo_gr_ti
tt0485272,Salaam-E-Ishq,2007,12552605,10700555.0,1852050.0,https://www.boxofficemojo.com/title/tt0485272/?ref_=bo_gr_ti
tt0976209,Lyubov-Morkov,2007,12543015,12543015.0,,https://www.boxofficemojo.com/title/tt0976209/?ref_=bo_gr_ti
tt1064931,The White Angel,2007,12525709,12525709.0,,https://www.boxofficemojo.com/title/tt1064931/?ref_=bo_gr_ti
tt0245612,Kureyon Shin-chan,2006,47104363,47104363.0,,https://www.boxofficemojo.com/title/tt0245612/?ref_=bo_gr_ti
tt0482463,Bella,2006,12083296,4012759.0,8070537.0,https://www.boxofficemojo.com/title/tt0482463/?ref_=bo_gr_ti
tt0460485,KM 31: Kilometre 31,2006,12050125,12050125.0,,https://www.boxofficemojo.com/title/tt0460485/?ref_=bo_gr_ti
tt0871975,The Battery,2007,12000779,12000779.0,,https://www.boxofficemojo.com/title/tt0871975/?ref_=bo_gr_ti
tt0833476,Jhoom Barabar Jhoom,2007,11905018,11209861.0,695157.0,https://www.boxofficemojo.com/title/tt0833476/?ref_=bo_gr_ti
tt0841150,Protégé,2007,11764129,11764129.0,,https://www.boxofficemojo.com/title/tt0841150/?ref_=bo_gr_ti
tt0368794,I'm Not There,2007,11792542,7774933.0,4017609.0,https://www.boxofficemojo.com/title/tt0368794/?ref_=bo_gr_ti
tt0817225,Secret Sunshine,2007,11581469,11581469.0,,https://www.boxofficemojo.com/title/tt0817225/?ref_=bo_gr_ti
tt0814768,The Price to Pay,2007,11579092,11579092.0,,https://www.boxofficemojo.com/title/tt0814768/?ref_=bo_gr_ti
tt0484877,Wedding Daze,2006,11690796,11690796.0,,https://www.boxofficemojo.com/title/tt0484877/?ref_=bo_gr_ti
tt1077258,Planet Terror,2007,11446172,11446172.0,,https://www.boxofficemojo.com/title/tt1077258/?ref_=bo_gr_ti
tt0805564,Lars and the Real Girl,2007,11293663,5320779.0,5972884.0,https://www.boxofficemojo.com/title/tt0805564/?ref_=bo_gr_ti
tt1210347,Kamen Rider Den-O: I'm Born!,2007,11276171,11276171.0,,https://www.boxofficemojo.com/title/tt1210347/?ref_=bo_gr_ti
tt0969226,A Good Day to Have an Affair,2007,11208511,11208511.0,,https://www.boxofficemojo.com/title/tt0969226/?ref_=bo_gr_ti
tt0890885,Saturn in Opposition,2007,11203911,11203911.0,,https://www.boxofficemojo.com/title/tt0890885/?ref_=bo_gr_ti
tt0770722,Genghis Khan: To the Ends of the Earth and Sea,2007,11167501,11163609.0,3892.0,https://www.boxofficemojo.com/title/tt0770722/?ref_=bo_gr_ti
tt0469263,The Astronaut Farmer,2006,11130889,127246.0,11003643.0,https://www.boxofficemojo.com/title/tt0469263/?ref_=bo_gr_ti
tt0845448,Dhamaal,2007,11077541,10911202.0,166339.0,https://www.boxofficemojo.com/title/tt0845448/?ref_=bo_gr_ti
tt0961043,Come tu mi vuoi,2007,10947653,10947653.0,,https://www.boxofficemojo.com/title/tt0961043/?ref_=bo_gr_ti
tt0147823,Goodbye Beautiful Days,1933,10924186,10924186.0,,https://www.boxofficemojo.com/title/tt0147823/?ref_=bo_gr_ti
tt0374563,Captivity,2007,10921200,8294400.0,2626800.0,https://www.boxofficemojo.com/title/tt0374563/?ref_=bo_gr_ti
tt0462200,Black Snake Moan,2006,10907485,1510615.0,9396870.0,https://www.boxofficemojo.com/title/tt0462200/?ref_=bo_gr_ti
tt0796335,Molière,2007,10878867,10243134.0,635733.0,https://www.boxofficemojo.com/title/tt0796335/?ref_=bo_gr_ti
tt6449228,Kwonsunbun Yeosa Napchisagun,2007,10800737,10800737.0,,https://www.boxofficemojo.com/title/tt6449228/?ref_=bo_gr_ti
tt0775529,The Savages,2007,10653221,4030139.0,6623082.0,https://www.boxofficemojo.com/title/tt0775529/?ref_=bo_gr_ti
tt0762110,Irina Palm,2007,10610835,10566452.0,44383.0,https://www.boxofficemojo.com/title/tt0762110/?ref_=bo_gr_ti
tt1189893,Ilya and the Robber,2007,10490651,10490651.0,,https://www.boxofficemojo.com/title/tt1189893/?ref_=bo_gr_ti
tt1087832,Kod apokalipsisa,2007,10446654,10446654.0,,https://www.boxofficemojo.com/title/tt1087832/?ref_=bo_gr_ti
tt0999864,Il 7 e l'8,2007,10412376,10412376.0,,https://www.boxofficemojo.com/title/tt0999864/?ref_=bo_gr_ti
tt0462229,Code Name: The Cleaner,2007,10337477,2202453.0,8135024.0,https://www.boxofficemojo.com/title/tt0462229/?ref_=bo_gr_ti
tt0209163,The Mummy Returns,2001,443280904,241261119.0,202019785.0,https://www.boxofficemojo.com/title/tt0209163/?ref_=bo_gr_ti
tt1032846,"4 Months, 3 Weeks and 2 Days",2007,10174839,8976631.0,1198208.0,https://www.boxofficemojo.com/title/tt1032846/?ref_=bo_gr_ti
tt1388333,Eiga Kureyon Shinchan: Otakebe! Kasukabe yasei-oukoku,2009,20198905,20198905.0,,https://www.boxofficemojo.com/title/tt1388333/?ref_=bo_gr_ti
tt1093370,Jab We Met,2007,10065630,10065630.0,,https://www.boxofficemojo.com/title/tt1093370/?ref_=bo_gr_ti
tt0988982,Naruto Shippûden: The Movie,2007,13219807,13219807.0,,https://www.boxofficemojo.com/title/tt0988982/?ref_=bo_gr_ti
tt0809951,Empties,2007,9864149,9864149.0,,https://www.boxofficemojo.com/title/tt0809951/?ref_=bo_gr_ti
tt0997147,Big Man Japan,2007,9795470,9754674.0,40796.0,https://www.boxofficemojo.com/title/tt0997147/?ref_=bo_gr_ti
tt1194124,Shadows in the Palace,2007,9723970,9723970.0,,https://www.boxofficemojo.com/title/tt1194124/?ref_=bo_gr_ti
tt0905366,Tsubaki Sanjûrô,2007,9712753,9712753.0,,https://www.boxofficemojo.com/title/tt0905366/?ref_=bo_gr_ti
tt0897361,I Know Who Killed Me,2007,9669758,2171042.0,7498716.0,https://www.boxofficemojo.com/title/tt0897361/?ref_=bo_gr_ti
tt0794350,I Just Didn't Do It,2006,9666242,9666242.0,,https://www.boxofficemojo.com/title/tt0794350/?ref_=bo_gr_ti
tt0466839,I Could Never Be Your Woman,2007,9576495,9576495.0,,https://www.boxofficemojo.com/title/tt0466839/?ref_=bo_gr_ti
tt1193490,Black House,2007,9540896,9540896.0,,https://www.boxofficemojo.com/title/tt1193490/?ref_=bo_gr_ti
tt0984009,Highway Star,2007,9429431,9429431.0,,https://www.boxofficemojo.com/title/tt0984009/?ref_=bo_gr_ti
tt0486636,Odette Toulemonde,2006,9370520,9370520.0,,https://www.boxofficemojo.com/title/tt0486636/?ref_=bo_gr_ti
tt0484090,Alone,2007,9559978,9559978.0,,https://www.boxofficemojo.com/title/tt0484090/?ref_=bo_gr_ti
tt0985636,Laaga Chunari Mein Daag: Journey of a Woman,2007,9354562,8679460.0,675102.0,https://www.boxofficemojo.com/title/tt0985636/?ref_=bo_gr_ti
tt0415965,Martian Child,2007,9411042,1910732.0,7500310.0,https://www.boxofficemojo.com/title/tt0415965/?ref_=bo_gr_ti
tt0811066,Shootout at Lokhandwala,2007,9291694,9002462.0,289232.0,https://www.boxofficemojo.com/title/tt0811066/?ref_=bo_gr_ti
tt0461694,Four Minutes,2006,9315125,9315125.0,,https://www.boxofficemojo.com/title/tt0461694/?ref_=bo_gr_ti
tt0907624,Bizan,2007,9259157,9259157.0,,https://www.boxofficemojo.com/title/tt0907624/?ref_=bo_gr_ti
tt0491747,Away from Her,2006,9194283,4622762.0,4571521.0,https://www.boxofficemojo.com/title/tt0491747/?ref_=bo_gr_ti
tt0976026,Cheeni Kum,2007,9178465,8481096.0,697369.0,https://www.boxofficemojo.com/title/tt0976026/?ref_=bo_gr_ti
tt0808230,Les deux mondes,2007,9139095,9139095.0,,https://www.boxofficemojo.com/title/tt0808230/?ref_=bo_gr_ti
tt6423468,Mannam-eui Gwangjang,2007,8983080,8983080.0,,https://www.boxofficemojo.com/title/tt6423468/?ref_=bo_gr_ti
tt1037850,Secret,2007,8968358,8968358.0,,https://www.boxofficemojo.com/title/tt1037850/?ref_=bo_gr_ti
tt0905329,El Greco,2007,9620040,9620040.0,,https://www.boxofficemojo.com/title/tt0905329/?ref_=bo_gr_ti
tt1051844,Mapado 2: Back to the Island,2007,8730037,8730037.0,,https://www.boxofficemojo.com/title/tt1051844/?ref_=bo_gr_ti
tt0800003,Delta Farce,2007,8729473,598943.0,8130530.0,https://www.boxofficemojo.com/title/tt0800003/?ref_=bo_gr_ti
tt0459605,Eklavya: The Royal Guard,2007,8707875,7417663.0,1290212.0,https://www.boxofficemojo.com/title/tt0459605/?ref_=bo_gr_ti
tt1266664,The Happy Life,2007,8664972,8664972.0,,https://www.boxofficemojo.com/title/tt1266664/?ref_=bo_gr_ti
tt0867595,Love Never to End,2007,8649691,8649691.0,,https://www.boxofficemojo.com/title/tt0867595/?ref_=bo_gr_ti
tt0443473,The Condemned,2007,8642858,1271152.0,7371706.0,https://www.boxofficemojo.com/title/tt0443473/?ref_=bo_gr_ti
tt0469623,Things We Lost in the Fire,2007,8591255,5303940.0,3287315.0,https://www.boxofficemojo.com/title/tt0469623/?ref_=bo_gr_ti
tt1066433,Diva,2007,17572230,17572230.0,,https://www.boxofficemojo.com/title/tt1066433/?ref_=bo_gr_ti
tt0496436,White Noise 2: The Light,2007,8526917,8526917.0,,https://www.boxofficemojo.com/title/tt0496436/?ref_=bo_gr_ti
tt1059200,Hwang Jin Yi,2007,8511147,8511147.0,,https://www.boxofficemojo.com/title/tt1059200/?ref_=bo_gr_ti
tt0901485,A Girl Cut in Two,2007,8488537,8078879.0,409658.0,https://www.boxofficemojo.com/title/tt0901485/?ref_=bo_gr_ti
tt0338216,Lucky You,2007,8461686,2702736.0,5758950.0,https://www.boxofficemojo.com/title/tt0338216/?ref_=bo_gr_ti
tt0445935,Bordertown,2007,8332427,8332427.0,,https://www.boxofficemojo.com/title/tt0445935/?ref_=bo_gr_ti
tt1048159,Happiness,2007,8324700,8324700.0,,https://www.boxofficemojo.com/title/tt1048159/?ref_=bo_gr_ti
tt1460640,Unstoppable Marriage,2007,8274007,8274007.0,,https://www.boxofficemojo.com/title/tt1460640/?ref_=bo_gr_ti
tt0790665,Flood,2007,8272729,8272729.0,,https://www.boxofficemojo.com/title/tt0790665/?ref_=bo_gr_ti
tt0780595,Redline,2007,8267379,1386357.0,6881022.0,https://www.boxofficemojo.com/title/tt0780595/?ref_=bo_gr_ti
tt0480025,This Is England,2006,8481254,8151875.0,329379.0,https://www.boxofficemojo.com/title/tt0480025/?ref_=bo_gr_ti
tt0421082,Control,2007,8159508,7287256.0,872252.0,https://www.boxofficemojo.com/title/tt0421082/?ref_=bo_gr_ti
tt0880440,L'auberge rouge,2007,8152990,8152990.0,,https://www.boxofficemojo.com/title/tt0880440/?ref_=bo_gr_ti
tt1164666,Small Town Rivals,2007,8095062,8095062.0,,https://www.boxofficemojo.com/title/tt1164666/?ref_=bo_gr_ti
tt0470705,Bug,2006,8095658,1069848.0,7025810.0,https://www.boxofficemojo.com/title/tt0470705/?ref_=bo_gr_ti
tt0825239,Counter Investigation,2007,8029345,8017499.0,11846.0,https://www.boxofficemojo.com/title/tt0825239/?ref_=bo_gr_ti
tt0814014,Apne,2007,8002973,8002973.0,,https://www.boxofficemojo.com/title/tt0814014/?ref_=bo_gr_ti
tt0494834,Silk,2007,7965682,6862607.0,1103075.0,https://www.boxofficemojo.com/title/tt0494834/?ref_=bo_gr_ti
tt0458522,El cantante,2006,8057636,500924.0,7556712.0,https://www.boxofficemojo.com/title/tt0458522/?ref_=bo_gr_ti
tt0969274,Herb,2007,7903158,7903158.0,,https://www.boxofficemojo.com/title/tt0969274/?ref_=bo_gr_ti
tt0473360,Goal II: Living the Dream,2007,7864905,7639838.0,225067.0,https://www.boxofficemojo.com/title/tt0473360/?ref_=bo_gr_ti
tt0844463,Wild Chicks in Love,2007,7856086,7856086.0,,https://www.boxofficemojo.com/title/tt0844463/?ref_=bo_gr_ti
tt0882797,For Those We Love,2007,7769311,7769311.0,,https://www.boxofficemojo.com/title/tt0882797/?ref_=bo_gr_ti
tt0476603,The Three Investigators and the Secret of Skeleton Island,2007,7789549,7789549.0,,https://www.boxofficemojo.com/title/tt0476603/?ref_=bo_gr_ti
tt0804516,P2,2007,7766240,3771222.0,3995018.0,https://www.boxofficemojo.com/title/tt0804516/?ref_=bo_gr_ti
tt0478705,Michou d'Auber,2007,7754566,7754566.0,,https://www.boxofficemojo.com/title/tt0478705/?ref_=bo_gr_ti
tt1127198,SMS - Sotto mentite spoglie,2007,10040294,10040294.0,,https://www.boxofficemojo.com/title/tt1127198/?ref_=bo_gr_ti
tt0949751,The Masked Gang: Iraq,2007,7717183,7717183.0,,https://www.boxofficemojo.com/title/tt0949751/?ref_=bo_gr_ti
tt0780568,My Führer,2007,7785273,7782808.0,2465.0,https://www.boxofficemojo.com/title/tt0780568/?ref_=bo_gr_ti
tt1159223,Love Now,2007,7682133,7682133.0,,https://www.boxofficemojo.com/title/tt1159223/?ref_=bo_gr_ti
tt0489664,Shattered,2007,7651640,7651640.0,,https://www.boxofficemojo.com/title/tt0489664/?ref_=bo_gr_ti
tt0455782,The Hunting Party,2007,7674033,6704164.0,969869.0,https://www.boxofficemojo.com/title/tt0455782/?ref_=bo_gr_ti
tt0446009,The Vexxer,2007,7578307,7578307.0,,https://www.boxofficemojo.com/title/tt0446009/?ref_=bo_gr_ti
tt0488478,12,2007,7537453,7412333.0,125120.0,https://www.boxofficemojo.com/title/tt0488478/?ref_=bo_gr_ti
tt1068643,Closed Diary,2007,7530455,7530455.0,,https://www.boxofficemojo.com/title/tt1068643/?ref_=bo_gr_ti
tt0872190,Cash,2007,7481601,7481601.0,,https://www.boxofficemojo.com/title/tt0872190/?ref_=bo_gr_ti
tt1120897,Dhan Dhana Dhan Goal,2007,7415972,7290425.0,125547.0,https://www.boxofficemojo.com/title/tt1120897/?ref_=bo_gr_ti
tt0419704,Donkey Xote,2007,7365250,7365250.0,,https://www.boxofficemojo.com/title/tt0419704/?ref_=bo_gr_ti
tt0865951,Testosteron,2007,7325461,7325461.0,,https://www.boxofficemojo.com/title/tt0865951/?ref_=bo_gr_ti
tt0806940,Bad Girls,2007,7239000,7239000.0,,https://www.boxofficemojo.com/title/tt0806940/?ref_=bo_gr_ti
tt1649294,The Perfect Couple,2007,7228471,7228471.0,,https://www.boxofficemojo.com/title/tt1649294/?ref_=bo_gr_ti
tt0890888,Complete Idiot,2007,7216693,7216693.0,,https://www.boxofficemojo.com/title/tt0890888/?ref_=bo_gr_ti
tt0975744,The Legend of Naresuan: Part 2,2007,7215385,7215385.0,,https://www.boxofficemojo.com/title/tt0975744/?ref_=bo_gr_ti
tt0462504,Rescue Dawn,2006,7177143,1686720.0,5490423.0,https://www.boxofficemojo.com/title/tt0462504/?ref_=bo_gr_ti
tt0866437,The Jane Austen Book Club,2007,7163566,3588339.0,3575227.0,https://www.boxofficemojo.com/title/tt0866437/?ref_=bo_gr_ti
tt0473356,The Flock,2007,7155358,7155358.0,,https://www.boxofficemojo.com/title/tt0473356/?ref_=bo_gr_ti
tt0817940,Legend of King Naresuan: Hostage of Hongsawadi,2007,7124588,7124588.0,,https://www.boxofficemojo.com/title/tt0817940/?ref_=bo_gr_ti
tt0475355,Pride,2007,7094650,37050.0,7057600.0,https://www.boxofficemojo.com/title/tt0475355/?ref_=bo_gr_ti
tt1037116,One Piece: Episode of Alabasta - The Desert Princess and the Pirates,2007,7090891,7084304.0,6587.0,https://www.boxofficemojo.com/title/tt1037116/?ref_=bo_gr_ti
tt0792959,Dance with Him,2007,7045251,7045251.0,,https://www.boxofficemojo.com/title/tt0792959/?ref_=bo_gr_ti
tt6448352,Yes! Precure 5: Kagami no Kuni no Miracle Daibôken! (Pretty Cure 5),2007,7020933,7020933.0,,https://www.boxofficemojo.com/title/tt6448352/?ref_=bo_gr_ti
tt0887732,Days and Clouds,2007,6966224,6854122.0,112102.0,https://www.boxofficemojo.com/title/tt0887732/?ref_=bo_gr_ti
tt1148261,Bleach the Movie 2: The Diamond Dust Rebellion,2007,6916899,6916899.0,,https://www.boxofficemojo.com/title/tt1148261/?ref_=bo_gr_ti
tt0809533,Las 13 rosas,2007,6939516,6939516.0,,https://www.boxofficemojo.com/title/tt0809533/?ref_=bo_gr_ti
tt0859760,Ladrón que roba a ladrón,2007,6875089,2863835.0,4011254.0,https://www.boxofficemojo.com/title/tt0859760/?ref_=bo_gr_ti
tt1068997,Noah's Ark,2007,6837093,6837093.0,,https://www.boxofficemojo.com/title/tt1068997/?ref_=bo_gr_ti
tt0780516,Flawless,2007,6819587,5619353.0,1200234.0,https://www.boxofficemojo.com/title/tt0780516/?ref_=bo_gr_ti
tt1472604,Eiga de tôjô! Tamagotchi dokidoki! Uchû no maigotchi?!,2007,6787281,6787281.0,,https://www.boxofficemojo.com/title/tt1472604/?ref_=bo_gr_ti
tt0986213,Aaja Nachle,2007,6773493,6289385.0,484108.0,https://www.boxofficemojo.com/title/tt0986213/?ref_=bo_gr_ti
tt0906564,Bubble Fiction: Boom or Bust,2007,6746800,6746800.0,,https://www.boxofficemojo.com/title/tt0906564/?ref_=bo_gr_ti
tt0418758,Jacquou le croquant,2007,6700780,6700780.0,,https://www.boxofficemojo.com/title/tt0418758/?ref_=bo_gr_ti
tt1038110,The Show Must Go On,2007,6670532,6670532.0,,https://www.boxofficemojo.com/title/tt1038110/?ref_=bo_gr_ti
